duration,pkt_count,byte_count,src2dst_pkts,dst2src_pkts,mean_pkt_size,tcp_syn,tcp_rst,label
31.45,4728,9365984,833,1739,1116.27,1,2,normal
47.6,4514,8365531,2184,455,1456.53,0,0,normal
289.47,288,8189937,2059,2134,1414.82,1,5,normal
213.45,4338,1072575,241,1676,520.23,1,2,normal
76.49,1147,8490969,1187,557,1091.43,1,2,normal
97.63,4902,8311795,1555,1040,581.44,0,2,normal
235.18,3053,1113723,1801,461,1013.68,0,2,normal
31.75,2828,4748657,2144,2192,754.84,0,2,normal
192.35,2865,181301,698,199,889.69,1,2,normal
153.15,2169,3618547,1173,2232,1303.27,1,0,normal
246.21,4748,4622258,512,2269,1376.28,0,1,normal
237.11,2122,1591719,1177,2456,1369.84,0,2,normal
121.68,1005,2765234,306,551,663.37,0,1,normal
201.53,942,5082464,1499,136,1478.02,1,5,normal
200.9,3166,5095415,1928,834,1449.47,1,3,normal
44.64,1967,2747394,783,830,880.17,1,0,normal
46.5,1659,7220467,2453,366,820.36,1,5,normal
79.51,280,8216347,1170,1893,685.4,1,1,normal
297.53,3506,8430705,1898,2104,925.43,1,2,normal
116.96,4911,7240185,465,1546,521.5,1,3,normal
232.97,2862,6709246,2272,1005,1045.59,0,2,normal
81.56,4817,1944487,2032,1441,1209.18,0,2,normal
146.03,985,584923,516,2407,1117.28,1,2,normal
116.4,4248,1534658,701,1118,935.57,0,4,normal
170.4,4254,3805691,290,643,1330.65,0,1,normal
227.34,4240,4709365,1358,1224,948.58,1,2,normal
145.71,2363,9440234,2123,491,727.6,0,4,normal
52.24,1177,7857241,176,219,987.41,1,5,normal
284.83,4203,5539194,930,502,1449.44,1,3,normal
127.64,898,2529773,293,381,1490.72,0,3,normal
42.7,3749,7883953,762,168,945.29,0,1,normal
165.49,4523,8889218,2020,2052,1109.0,1,3,normal
137.09,4926,7958853,143,811,642.52,1,0,normal
108.46,4053,8901449,1309,1095,1264.07,1,2,normal
204.69,1866,3379998,2125,1469,1080.82,0,2,normal
74.05,3524,2665558,2128,83,843.99,1,4,normal
194.02,4752,5688239,175,2209,1367.07,0,2,normal
298.45,3392,8663420,2283,1603,823.16,0,1,normal
233.58,4929,5296319,519,1941,1463.97,0,0,normal
191.0,3756,9962002,1772,1153,1060.71,1,0,normal
176.69,3804,5788706,981,406,1394.86,0,0,normal
104.22,4214,4030023,1163,886,940.74,1,4,normal
272.74,4754,4595457,475,1141,1398.21,0,5,normal
157.81,2090,5569756,972,2472,1396.8,0,0,normal
203.91,3972,7429750,292,1679,1263.09,0,4,normal
135.07,1669,2798121,2192,1734,1007.96,0,4,normal
132.01,4956,6166421,327,192,1414.5,1,5,normal
89.57,3337,4385319,2151,638,796.4,0,4,normal
72.92,237,5737766,950,2279,909.74,0,2,normal
135.96,190,4270556,2400,362,879.6,1,5,normal
26.88,347,1746465,1505,910,1266.83,1,2,normal
76.07,683,5532029,185,2016,1297.32,1,2,normal
127.1,3604,6406508,283,1999,828.94,1,5,normal
49.48,4321,6049355,1164,2328,1201.42,1,1,normal
100.66,4472,7160093,601,1238,1405.75,1,0,normal
155.01,212,6761777,2148,2449,1323.72,0,2,normal
17.11,560,6158464,1182,1508,1411.19,1,5,normal
38.96,79,28687,72,1621,505.59,1,5,normal
13.21,1936,1408958,271,47,1074.55,0,4,normal
196.03,1818,9731812,1680,1608,653.95,0,5,normal
36.16,302,7080289,1094,1718,1275.43,1,2,normal
64.36,2460,6665251,2301,2256,778.09,1,1,normal
48.28,3089,7978306,2427,33,555.34,1,5,normal
211.11,158,1568522,605,1586,903.32,1,5,normal
172.06,2831,1975267,236,1170,647.47,0,2,normal
161.93,1800,9219167,503,420,1022.99,1,4,normal
216.8,326,5357253,646,2080,1471.51,1,0,normal
289.73,2856,219926,1445,1058,628.45,0,2,normal
284.45,4742,2886158,196,2061,1157.07,1,4,normal
187.0,4031,6471505,823,310,589.25,1,1,normal
188.61,3131,7596612,1568,26,1375.71,1,3,normal
271.3,4615,7363764,540,644,788.83,1,0,normal
44.0,4984,5253954,2233,1026,1300.76,1,5,normal
198.82,2806,173154,529,1918,509.58,0,4,normal
76.18,3285,378160,857,396,938.17,0,0,normal
55.54,2496,4322023,793,2140,1333.69,0,4,normal
299.91,4852,573731,602,901,1239.47,1,5,normal
258.11,4912,2802604,1111,1228,518.03,1,3,normal
107.32,4825,2056772,824,1815,974.32,0,0,normal
189.13,1430,4869944,489,2291,1470.72,0,5,normal
26.86,77,8462586,1688,611,958.41,1,0,normal
52.19,1498,721469,1251,1009,1181.17,1,5,normal
258.88,2844,5915204,238,175,566.77,1,0,normal
194.35,3958,5518574,2261,1850,508.65,0,4,normal
133.16,4694,7714333,100,1308,946.99,0,0,normal
138.71,2955,4527610,743,143,542.27,0,4,normal
46.65,1983,3488186,2262,1944,1462.92,1,5,normal
235.96,1649,7702124,1824,1466,1058.47,1,0,normal
223.97,3010,1763199,389,1523,521.94,0,3,normal
85.19,1706,3471015,975,552,517.15,1,1,normal
168.42,4594,8665610,1450,1679,1409.19,0,2,normal
194.67,3004,7736218,1629,1780,1423.04,0,3,normal
182.97,361,3329988,925,2135,837.42,0,0,normal
150.41,1937,4192523,1480,186,1060.46,0,0,normal
236.1,4299,8200259,1472,43,570.97,1,0,normal
119.83,3946,4403566,1605,2419,1464.97,1,1,normal
257.32,2221,2172587,2330,1129,1357.95,1,5,normal
175.18,370,1171416,1311,2418,1181.29,1,5,normal
159.82,4042,4035303,1615,439,1309.75,0,1,normal
196.18,3892,7891930,2410,649,1188.68,0,4,normal
239.6,3508,6974351,1820,1651,1090.68,1,2,normal
234.68,2920,5424217,1990,2488,864.01,0,2,normal
225.26,4646,1715355,388,548,1377.27,0,0,normal
44.26,3279,3518379,2250,1707,748.51,1,4,normal
70.8,4681,3492313,1538,1022,940.45,1,5,normal
251.49,2323,3828800,2125,356,984.93,1,3,normal
9.25,635,2236153,1803,105,1252.52,1,3,normal
29.86,1156,6322014,2099,258,941.7,1,5,normal
113.64,81,2491055,188,588,881.29,0,3,normal
203.65,565,3674861,150,1082,867.79,0,1,normal
297.39,2257,7847120,829,1517,528.04,0,4,normal
57.36,3745,5007760,1847,810,1311.01,1,5,normal
172.71,4660,4243832,789,375,968.19,0,3,normal
219.0,677,484000,260,287,741.84,0,1,normal
281.23,4848,8827445,1068,650,1442.27,1,4,normal
192.97,4754,5254106,701,1573,774.79,0,4,normal
132.65,2059,2334642,273,2336,1185.09,1,3,normal
116.95,484,8617278,2088,640,586.89,0,3,normal
98.6,68,925516,542,1708,1150.96,1,4,normal
128.54,2684,4057131,888,1774,842.52,0,5,normal
3.87,826,5997956,623,2310,517.78,1,0,normal
100.21,3992,7538254,186,2008,964.27,0,4,normal
122.81,1423,4283146,1707,2251,623.74,1,3,normal
186.06,2897,1099344,1370,2204,1448.69,0,5,normal
245.84,4789,2092866,906,1750,535.41,0,3,normal
90.58,2873,3025417,757,2245,907.81,0,1,normal
111.51,2041,5499840,1370,478,676.03,1,0,normal
199.23,4993,5857445,2188,251,620.39,1,2,normal
231.26,2422,6412321,1492,2199,797.1,1,0,normal
234.79,1594,3850651,1929,1020,1318.83,1,1,normal
118.23,4676,9869189,1965,411,1323.5,1,1,normal
71.15,2960,523906,1167,417,659.17,0,4,normal
135.64,2473,5512265,1563,2176,904.26,0,1,normal
6.23,2525,265629,2035,2244,872.11,0,4,normal
94.84,454,5894183,1483,1556,659.85,0,0,normal
123.57,2340,401641,731,1590,842.26,1,2,normal
20.6,4670,3696517,1313,804,985.81,1,1,normal
48.87,1816,4772526,2160,1850,1464.83,1,3,normal
148.57,4384,1947374,488,2204,813.47,0,4,normal
12.02,4691,2945913,486,1818,658.07,1,2,normal
23.36,2871,1895178,1738,2418,1394.46,0,0,normal
261.54,3712,2253911,1268,612,1200.13,0,4,normal
94.24,1696,5317838,260,1308,1013.58,0,0,normal
159.62,1042,8283494,49,2231,1035.59,0,1,normal
240.56,3642,5993329,481,377,566.74,0,0,normal
239.71,567,2948739,1678,28,772.34,0,5,normal
50.56,4265,9196091,1279,1922,739.43,1,0,normal
162.86,4763,5290637,1840,2204,1154.85,0,3,normal
23.76,476,9686150,209,1507,839.89,0,3,normal
141.81,2678,1605947,1242,945,1333.38,0,4,normal
183.01,355,6480335,597,218,1146.8,0,0,normal
243.85,3554,8651367,2445,2109,1457.88,1,4,normal
212.29,1073,935201,906,960,567.82,1,5,normal
266.71,311,9421970,2452,568,1173.97,1,2,normal
134.61,4603,7808904,88,2293,717.21,1,1,normal
262.81,968,1584464,172,638,666.66,0,5,normal
26.81,2063,4145718,41,235,1132.03,1,1,normal
93.14,2060,3229711,671,29,633.5,0,1,normal
142.45,312,3776775,1007,1673,583.03,0,4,normal
298.51,3649,6103705,382,2178,521.69,0,5,normal
126.31,4042,8642661,1852,350,1186.16,0,5,normal
61.93,3469,7064175,2180,205,1425.47,1,0,normal
158.04,3992,8396640,2485,1747,566.16,1,1,normal
60.7,4260,345445,1601,1512,1098.56,0,4,normal
176.27,2459,1097972,138,1704,1350.85,0,0,normal
196.87,997,2903553,1546,1411,1384.58,1,4,normal
158.2,2440,5988128,1621,2130,813.08,1,3,normal
145.67,1503,3536386,2380,1196,554.0,1,5,normal
19.26,4968,5136634,1825,1860,1459.66,1,2,normal
151.99,239,7824768,359,1571,693.94,0,4,normal
67.08,3664,9859972,112,1058,713.77,1,0,normal
73.39,542,7200983,1744,2280,1360.5,1,5,normal
63.03,3881,5604742,353,1511,1383.39,0,5,normal
153.1,937,7079854,1061,2303,845.22,0,4,normal
118.68,2095,6825058,2253,1843,1072.44,1,0,normal
104.69,570,7566639,2463,403,1153.69,0,1,normal
228.51,3687,3062686,475,739,1332.9,1,5,normal
176.69,610,4014216,502,1556,1223.32,1,4,normal
193.95,2757,3908012,2168,255,1257.59,1,1,normal
207.8,437,3242959,2118,1740,858.26,0,3,normal
234.13,4347,2313515,730,639,1455.26,1,4,normal
21.06,4091,7069565,1726,2214,631.17,0,5,normal
61.41,2638,2787480,2411,610,573.76,0,1,normal
181.8,3001,1915784,450,707,1386.31,0,4,normal
152.65,4146,9919974,2114,63,1086.1,0,1,normal
214.49,3641,2251693,527,1270,1245.5,0,1,normal
189.77,3973,8400600,2049,391,646.52,1,2,normal
202.27,3060,8295324,2106,271,965.82,1,5,normal
293.04,894,8891307,1557,1259,959.82,1,0,normal
285.57,804,4567483,2451,2096,786.23,0,5,normal
112.5,3401,7891468,1370,376,1133.16,1,0,normal
187.03,777,4976902,604,1553,1389.08,0,5,normal
164.34,2307,9404849,891,593,1100.35,0,3,normal
168.27,990,5555000,1909,215,973.28,1,5,normal
207.54,3942,8590541,758,765,1228.51,1,0,normal
35.42,4496,7849347,1600,43,1262.1,0,5,normal
158.34,3888,538847,1530,1362,798.44,0,0,normal
178.06,635,923062,1314,157,1362.72,0,4,normal
200.58,3806,9975470,1403,175,1466.49,1,0,normal
208.65,3845,6641210,1552,2221,1474.36,1,2,normal
149.99,4235,5587643,1187,1787,1338.5,1,0,normal
131.49,3057,5235160,1843,1947,1415.28,0,1,normal
152.59,949,3631027,363,2244,1387.74,0,0,normal
196.57,4197,4977146,489,738,1046.09,1,2,normal
202.02,1562,3400509,1934,2417,1029.52,0,3,normal
53.9,3898,4748025,1526,815,1376.91,1,3,normal
207.48,1568,8512703,492,45,1483.23,0,4,normal
122.99,4485,7888131,219,711,1489.97,0,2,normal
263.85,2519,8102291,818,1331,1050.48,1,3,normal
100.48,3768,1031572,2018,466,555.98,1,2,normal
191.78,1242,3255311,70,370,1022.88,0,5,normal
41.43,2201,4648824,1557,725,515.16,0,3,normal
49.99,3567,40960,1262,2392,708.69,1,3,normal
217.76,3756,601456,951,1140,850.54,1,4,normal
275.68,4821,7584972,2358,728,507.56,1,4,normal
88.38,1800,7936053,826,756,1419.88,0,0,normal
210.4,3286,6841252,452,978,584.57,0,3,normal
248.89,499,2943385,2460,364,876.69,0,5,normal
139.68,2203,6168942,2225,1757,1124.12,0,2,normal
158.78,4827,6103726,1288,2078,928.67,1,0,normal
135.22,4107,2878478,1279,569,906.32,0,3,normal
81.01,4274,1609998,1653,811,721.88,1,3,normal
205.06,3784,8407189,1852,275,1048.56,0,0,normal
92.74,529,4475967,364,930,1328.78,1,0,normal
80.74,1431,419021,263,55,1194.08,1,3,normal
99.53,673,7421528,809,204,1424.28,0,2,normal
165.41,2147,7986373,1378,1962,835.18,0,1,normal
113.65,2653,4536706,2164,1056,912.48,1,2,normal
61.93,3493,4850952,860,732,1067.47,1,5,normal
6.88,1094,2334920,1570,842,663.21,0,2,normal
224.37,4025,649310,2164,1060,1075.6,1,5,normal
19.26,2050,6492339,816,1129,1451.22,0,0,normal
217.14,1156,8903757,1940,844,689.12,0,0,normal
185.87,1168,8350800,178,77,855.7,1,4,normal
268.87,4365,4728869,1167,850,1234.76,0,0,normal
206.92,1847,4972895,1057,2163,602.61,0,0,normal
272.97,4896,4300864,2358,2261,1049.84,0,0,normal
176.86,4922,1949442,946,1129,590.58,0,2,normal
140.07,3216,7285081,168,1838,972.81,0,2,normal
89.74,4660,2045658,165,1257,1258.46,1,4,normal
69.16,1042,5694445,2285,1671,1138.96,1,5,normal
49.48,2991,3635099,842,2136,1281.1,0,0,normal
136.17,2718,2353206,2373,2305,1002.98,0,3,normal
98.09,4532,2085579,60,376,728.28,1,0,normal
255.82,3400,5598476,617,797,654.23,1,2,normal
39.79,223,2283408,1389,284,712.3,0,5,normal
75.34,4445,4767238,742,2414,618.78,0,4,normal
232.3,1237,7749325,1871,2379,1169.73,1,5,normal
10.17,786,9652731,514,1902,1362.03,0,1,normal
254.04,4647,6695113,1425,2321,617.41,1,2,normal
54.14,3101,1096731,183,1191,1013.7,0,5,normal
202.37,4650,26265,146,1321,1310.34,0,5,normal
197.4,1210,7718510,1913,2177,926.64,1,0,normal
117.71,251,7321502,1850,1036,1341.43,0,4,normal
202.91,2785,9960438,497,1314,1337.91,1,3,normal
149.96,2201,2403103,2146,717,1145.41,0,0,normal
157.44,2452,2965427,1828,2370,1327.15,0,0,normal
66.09,2927,9933889,548,2281,572.47,0,5,normal
145.23,1458,5439830,1795,1964,913.4,0,2,normal
35.7,1933,7130518,1364,795,681.35,1,1,normal
112.07,2907,1903438,1237,908,1319.54,0,0,normal
52.67,4957,9312826,1525,1338,1183.96,1,5,normal
64.61,4888,2557857,1668,1155,1360.79,1,5,normal
210.54,2050,1385223,654,2112,511.09,1,3,normal
274.04,395,6695114,2342,187,1019.94,1,3,normal
288.18,4540,8519535,2497,1499,830.06,1,2,normal
241.75,2255,8470222,1770,149,1166.78,1,1,normal
280.64,3151,2887287,115,2410,696.06,1,3,normal
174.89,4725,5971116,215,827,1402.12,1,1,normal
297.42,1780,718502,2241,628,1260.31,0,5,normal
52.64,4475,5580276,143,128,994.31,1,2,normal
144.47,432,4915984,2395,1764,1376.0,1,1,normal
192.6,3099,7876052,838,1054,758.16,0,0,normal
39.35,2852,4347952,1206,2413,1004.72,1,4,normal
111.1,4015,7342855,161,189,567.46,1,0,normal
71.61,2158,1273723,157,1873,1354.54,0,4,normal
255.3,3974,2873583,817,2091,504.5,0,3,normal
53.67,656,2511305,418,396,885.51,0,3,normal
260.16,2119,9108450,2190,869,1001.21,0,3,normal
182.31,932,3392668,2118,2245,1355.19,1,2,normal
140.08,2292,450845,193,1712,979.76,1,5,normal
189.77,4469,8424240,185,1101,1078.83,0,4,normal
148.1,195,5556767,57,1945,1160.3,1,5,normal
95.79,1743,2673613,224,1317,685.5,1,5,normal
231.46,1529,7273898,518,1590,1143.33,0,0,normal
276.19,1174,8801210,2391,717,802.94,0,2,normal
7.85,758,3561936,677,2013,553.49,1,4,normal
242.39,4559,1731433,960,574,1434.07,1,4,normal
102.74,311,2182751,1049,1145,1417.99,0,4,normal
237.02,4877,4912961,1378,325,1285.61,0,0,normal
31.04,2652,4896507,240,78,951.64,0,3,normal
182.14,2362,4157558,1914,1509,1115.42,1,0,normal
214.3,2883,9792170,693,1727,717.55,0,1,normal
173.61,2707,5231444,1674,1346,1084.33,1,0,normal
40.9,2564,3846412,1088,2498,803.7,0,2,normal
102.34,3178,3930418,605,2422,1352.47,1,5,normal
299.59,3780,9432066,1299,735,1256.12,0,4,normal
278.35,3263,2967143,133,1024,1005.58,1,5,normal
110.55,1030,4617305,1878,1963,838.63,0,1,normal
73.6,1892,2213006,1383,847,1395.69,0,3,normal
280.67,2869,2437444,301,2203,1025.63,0,0,normal
239.33,4789,773186,1612,2343,652.72,0,0,normal
260.01,3977,6833642,90,1374,1364.27,1,3,normal
65.79,252,7621957,708,448,635.59,0,0,normal
232.83,4303,2055284,477,326,1004.66,0,5,normal
259.44,2737,1938121,1836,1615,565.04,1,0,normal
92.12,1692,3984806,193,1181,589.27,1,0,normal
146.91,371,6487382,2010,56,513.96,1,3,normal
72.37,1150,4071643,2396,302,1157.34,0,1,normal
222.86,350,6883078,209,2490,1236.32,0,5,normal
182.36,718,4314452,2006,634,1338.31,1,5,normal
132.63,2447,8496455,1262,1600,907.38,1,1,normal
219.98,1945,4147755,296,2277,1454.92,0,5,normal
216.3,4387,8331142,1176,1497,877.89,0,5,normal
224.71,944,7029124,1046,2171,1273.89,1,2,normal
261.2,4286,3369715,53,266,859.21,1,1,normal
13.26,1992,3226740,158,1397,544.84,0,2,normal
288.28,2437,5473786,427,35,801.77,1,5,normal
84.36,1511,9599222,1694,495,1075.63,0,1,normal
235.19,4211,4785718,2077,1587,1216.62,1,1,normal
249.65,441,5485197,1071,2400,727.61,0,3,normal
89.68,2988,6720766,373,1028,1276.3,0,1,normal
289.97,3410,4375195,1512,535,733.04,0,2,normal
92.61,3385,9999291,1448,1684,839.5,0,5,normal
240.39,2208,5714413,970,545,600.05,0,0,normal
9.33,3125,9100640,1405,1514,534.73,0,3,normal
128.19,1555,1502427,1416,823,699.01,0,4,normal
104.52,890,958832,728,1120,1430.54,0,0,normal
35.52,3565,7653248,1145,1496,1169.04,0,5,normal
235.52,4808,9423706,241,1073,1389.64,0,3,normal
37.07,1140,8813597,1963,2007,1031.4,0,5,normal
284.56,3444,1661796,674,1236,1378.62,0,1,normal
166.08,3794,1201992,1522,951,831.77,1,2,normal
196.31,4702,8319590,1827,2207,885.92,1,3,normal
154.65,2259,2696071,209,1263,1104.78,0,5,normal
136.82,496,4649765,2414,228,527.44,1,4,normal
130.35,4855,5242784,1955,1331,622.58,1,2,normal
272.39,4439,2676140,1662,2021,513.17,1,2,normal
10.8,718,9510742,1075,1322,678.84,1,1,normal
165.95,1955,6308252,1592,2485,1429.24,1,5,normal
106.66,2552,1289706,1880,1670,535.16,1,3,normal
291.19,4161,3046492,1876,898,1391.08,0,1,normal
214.08,1018,7379689,1338,1554,996.59,1,5,normal
97.79,574,7148012,868,1284,1083.94,0,2,normal
69.18,3376,1187123,158,604,1342.7,1,3,normal
207.62,2348,6697601,1426,1468,1494.85,1,4,normal
219.28,4335,8530299,288,2311,1131.57,0,5,normal
113.96,1707,395701,1854,1956,1239.42,0,4,normal
64.71,4251,9783447,1235,49,1403.65,0,5,normal
31.21,4102,8396375,1647,2437,548.01,0,0,normal
197.27,3135,6171496,1111,1238,896.08,1,2,normal
28.79,2779,8034066,2483,975,939.13,1,2,normal
262.67,2348,8288840,564,1092,1393.36,0,0,normal
205.44,3974,4119399,1893,438,619.99,1,2,normal
286.54,4063,6415632,760,1757,1177.67,1,2,normal
185.52,827,750645,809,1451,537.71,1,4,normal
135.14,4913,6722790,453,1967,1185.37,1,1,normal
193.17,1439,3827815,1962,2019,1443.45,0,0,normal
137.84,4398,2244325,1344,1118,1116.74,1,0,normal
158.57,126,5559063,1337,2242,1491.25,1,0,normal
237.15,3724,8255332,2219,152,859.59,0,1,normal
127.52,3235,9827726,1024,479,567.3,0,0,normal
117.41,4234,1540700,1370,597,1038.62,0,0,normal
285.26,1382,8181468,1559,2063,823.85,1,5,normal
95.64,4253,2941042,2454,2023,1194.3,0,4,normal
33.09,2039,1565286,2478,1816,850.72,1,4,normal
185.23,4444,5832269,1598,1658,1422.89,0,3,normal
171.89,1489,7426813,157,1744,1404.78,1,4,normal
136.27,51,9546222,1773,842,797.38,1,3,normal
1.22,583,3150053,1505,1141,1250.63,1,1,normal
266.8,1884,9933192,1800,542,873.49,1,5,normal
178.43,2299,7085528,1419,335,923.42,0,4,normal
184.42,2028,8757382,2043,1416,841.68,1,5,normal
153.47,247,5208177,1718,2453,597.28,0,1,normal
132.65,2035,6369836,1273,1832,1429.43,0,2,normal
11.26,976,8247657,2125,219,1284.84,1,5,normal
276.83,2027,727516,1491,1258,1272.0,0,2,normal
23.06,4491,9760857,1625,1151,605.29,0,4,normal
116.21,3377,2833615,1415,477,1426.67,0,0,normal
192.96,2578,8917587,2223,1149,595.38,1,1,normal
181.12,1624,673588,1771,250,790.1,1,3,normal
74.9,2087,3476393,392,2142,649.25,1,3,normal
178.78,2157,3940998,619,1240,1394.4,1,0,normal
237.9,1397,567305,1583,1125,653.12,0,1,normal
94.75,1114,6173992,1522,1215,1297.86,0,4,normal
295.4,487,4384599,1457,2075,1360.61,0,0,normal
77.0,207,3805733,2447,669,1018.48,1,5,normal
33.28,3069,5511019,1464,1044,941.52,1,2,normal
103.18,518,1139286,834,692,1216.86,1,3,normal
49.86,3881,3326841,789,1959,580.0,1,0,normal
48.05,115,6328575,881,150,995.64,0,4,normal
179.91,3152,5944843,2404,2259,906.31,0,1,normal
72.44,879,938612,598,1958,1045.46,0,2,normal
266.59,2926,1904317,1409,746,1373.34,1,0,normal
254.82,825,3150786,996,2312,865.85,1,5,normal
243.4,4032,9966765,2140,995,1375.76,0,4,normal
238.04,1616,8857645,1555,1031,1458.37,0,3,normal
180.54,2409,1085259,390,2473,1409.01,1,2,normal
253.02,4434,1135991,717,2062,1316.05,0,2,normal
164.89,2199,8129872,927,2083,807.42,1,4,normal
112.52,1133,6973633,146,602,1451.49,0,0,normal
270.34,546,683476,661,709,965.34,0,1,normal
9.19,1670,4598797,1397,972,1389.19,1,5,normal
158.81,4446,3348080,499,163,1076.83,0,3,normal
47.27,4616,1844158,2024,102,857.39,1,1,normal
88.61,2512,1678531,226,911,871.0,1,5,normal
248.24,2357,4462827,623,1728,742.93,1,5,normal
214.14,4541,7982406,77,614,959.99,1,4,normal
175.29,4050,9975511,1187,1280,609.97,1,2,normal
25.58,2160,5238482,848,2319,695.43,0,4,normal
184.28,606,3299062,2455,135,557.19,0,4,normal
169.53,1337,7312944,1939,1514,1082.03,0,0,normal
218.17,806,8740821,1428,626,505.78,0,3,normal
93.31,497,5764488,2283,1803,1285.36,0,1,normal
67.64,1768,8015283,889,2366,1233.95,0,3,normal
126.3,3009,8046182,1020,1806,584.14,1,2,normal
56.71,2478,9266546,1278,2047,625.87,0,1,normal
181.13,4824,8357768,1023,2365,929.98,0,4,normal
198.07,1290,6965934,2136,1989,1362.15,1,4,normal
280.27,802,8583956,1263,156,1368.56,0,3,normal
141.59,853,3386282,688,552,1073.41,1,3,normal
66.66,4571,7889396,971,808,1047.05,1,3,normal
88.08,1710,9426384,782,1481,1148.86,0,3,normal
94.63,531,8184967,1546,1118,1194.36,1,1,normal
152.93,472,5273314,898,1752,1415.88,1,1,normal
120.52,1736,2131360,1341,2041,1249.7,0,4,normal
85.41,4008,8294332,1928,1326,1000.09,1,2,normal
28.67,2366,9523976,1289,2333,618.73,0,1,normal
276.46,785,4644733,1480,1447,1104.86,0,4,normal
142.28,993,8687198,2093,181,1333.3,0,5,normal
292.69,4191,7608761,1151,2356,1014.75,1,4,normal
181.02,1835,4371472,2320,2197,666.72,1,2,normal
214.2,1504,5386770,2377,1735,1212.51,1,0,normal
240.14,2706,2959318,2058,666,1334.45,1,2,normal
3.74,4274,9430844,2332,361,1300.22,1,1,normal
220.27,98,4725701,2478,1068,1490.04,0,5,normal
282.64,3881,2157580,2098,1710,1166.45,1,0,normal
105.72,2474,2916878,179,1924,1480.15,1,4,normal
264.79,1653,1264253,1447,1557,1420.0,0,1,normal
197.66,289,3536992,620,1239,1440.43,0,5,normal
179.48,3601,9941802,979,620,1428.07,0,2,normal
205.98,4742,9511038,2156,2273,823.92,1,4,normal
1.71,3960,402796,556,1586,1077.95,1,4,normal
6.64,4984,5575357,572,1746,1072.59,1,0,normal
256.32,772,1309412,2259,2402,1100.06,1,5,normal
3.54,2656,1889919,763,1928,515.17,1,1,normal
76.99,1160,7714298,125,774,669.4,1,3,normal
15.43,2141,3881003,1480,1584,1408.32,0,0,normal
86.09,4645,3262927,1447,1395,978.79,1,2,normal
272.35,4864,7110199,827,2455,972.43,0,3,normal
140.88,692,7915021,1903,711,837.92,1,5,normal
178.53,384,6778909,900,628,1114.87,1,2,normal
289.68,4872,5643145,935,1008,558.76,1,4,normal
107.64,4329,7525891,1960,211,766.64,1,0,normal
